Date,Open,High,Low,Close,Volume,Outlier_Column
2024/9/6,904.7829638,913.7412109,898.810799,913.7412109,24458336,High
2024/9/6,904.7829638,913.7412109,898.810799,913.7412109,24458336,Low
2024/9/6,904.7829638,913.7412109,898.810799,913.7412109,24458336,Close
2024/9/9,887.8618202,895.8247065,886.8664594,894.8293457,35885268,Open
2024/9/9,887.8618202,895.8247065,886.8664594,894.8293457,35885268,High
2024/9/9,887.8618202,895.8247065,886.8664594,894.8293457,35885268,Low
2024/9/9,887.8618202,895.8247065,886.8664594,894.8293457,35885268,Close
2024/9/10,902.7922347,906.7736779,896.82007,899.8061523,33498628,Open
2024/9/10,902.7922347,906.7736779,896.82007,899.8061523,33498628,High
2024/9/10,902.7922347,906.7736779,896.82007,899.8061523,33498628,Low
2024/9/10,902.7922347,906.7736779,896.82007,899.8061523,33498628,Close
2024/9/11,901.7968723,901.7968723,895.8247076,896.8200684,18029342,Open
2024/9/11,901.7968723,901.7968723,895.8247076,896.8200684,18029342,High
2024/9/11,901.7968723,901.7968723,895.8247076,896.8200684,18029342,Low
2024/9/11,901.7968723,901.7968723,895.8247076,896.8200684,18029342,Close
2024/9/12,931.6577169,939.6206034,923.6948305,935.6391602,39454846,Open
2024/9/12,931.6577169,939.6206034,923.6948305,935.6391602,39454846,High
2024/9/12,931.6577169,939.6206034,923.6948305,935.6391602,39454846,Low
2024/9/12,931.6577169,939.6206034,923.6948305,935.6391602,39454846,Close
2024/9/13,950.569576,950.569576,934.643803,942.6066895,25347586,Open
2024/9/13,950.569576,950.569576,934.643803,942.6066895,25347586,High
2024/9/13,950.569576,950.569576,934.643803,942.6066895,25347586,Low
2024/9/13,950.569576,950.569576,934.643803,942.6066895,25347586,Close
2024/9/16,947.5834935,947.5834935,938.6252462,942.6066895,13626239,Open
2024/9/16,947.5834935,947.5834935,938.6252462,942.6066895,13626239,High
2024/9/16,947.5834935,947.5834935,938.6252462,942.6066895,13626239,Low
2024/9/16,947.5834935,947.5834935,938.6252462,942.6066895,13626239,Close
2024/9/18,940.6159647,943.6020471,928.671635,936.6345215,28424324,Open
2024/9/18,940.6159647,943.6020471,928.671635,936.6345215,28424324,High
2024/9/18,940.6159647,943.6020471,928.671635,936.6345215,28424324,Low
2024/9/18,940.6159647,943.6020471,928.671635,936.6345215,28424324,Close
2024/9/19,935.6391703,955.5463867,931.6577271,955.5463867,32739630,Open
2024/9/19,935.6391703,955.5463867,931.6577271,955.5463867,32739630,High
2024/9/19,935.6391703,955.5463867,931.6577271,955.5463867,32739630,Low
2024/9/19,935.6391703,955.5463867,931.6577271,955.5463867,32739630,Close
2024/9/20,976.4489091,977.4442698,966.4953014,968.4860229,60133709,Open
2024/9/20,976.4489091,977.4442698,966.4953014,968.4860229,60133709,High
2024/9/20,976.4489091,977.4442698,966.4953014,968.4860229,60133709,Low
2024/9/20,976.4489091,977.4442698,966.4953014,968.4860229,60133709,Close
2024/9/23,966.4953037,972.4674683,966.4953037,972.4674683,14497067,Open
2024/9/23,966.4953037,972.4674683,966.4953037,972.4674683,14497067,High
2024/9/23,966.4953037,972.4674683,966.4953037,972.4674683,14497067,Low
2024/9/23,966.4953037,972.4674683,966.4953037,972.4674683,14497067,Close
2024/9/24,971.4721131,982.4210815,966.4953092,982.4210815,26785975,Open
2024/9/24,971.4721131,982.4210815,966.4953092,982.4210815,26785975,High
2024/9/24,971.4721131,982.4210815,966.4953092,982.4210815,26785975,Low
2024/9/24,971.4721131,982.4210815,966.4953092,982.4210815,26785975,Close
2024/9/25,995.3607815,1000.337585,993.37006,1000.337585,39405222,Open
2024/9/25,995.3607815,1000.337585,993.37006,1000.337585,39405222,High
2024/9/25,995.3607815,1000.337585,993.37006,1000.337585,39405222,Low
2024/9/25,995.3607815,1000.337585,993.37006,1000.337585,39405222,Close
2024/9/26,1005.314395,1010.291199,1000.337591,1010.291199,38321585,Open
2024/9/26,1005.314395,1010.291199,1000.337591,1010.291199,38321585,High
2024/9/26,1005.314395,1010.291199,1000.337591,1010.291199,38321585,Low
2024/9/26,1005.314395,1010.291199,1000.337591,1010.291199,38321585,Close
2024/9/27,1015.267994,1020.244798,995.3607788,995.3607788,35783779,Open
2024/9/27,1015.267994,1020.244798,995.3607788,995.3607788,35783779,High
2024/9/27,1015.267994,1020.244798,995.3607788,995.3607788,35783779,Low
2024/9/27,1015.267994,1020.244798,995.3607788,995.3607788,35783779,Close
2024/9/30,973.4628799,985.4072097,952.5603027,952.5603027,61603217,Open
2024/9/30,973.4628799,985.4072097,952.5603027,952.5603027,61603217,High
2024/9/30,973.4628799,985.4072097,952.5603027,952.5603027,61603217,Low
2024/9/30,973.4628799,985.4072097,952.5603027,952.5603027,61603217,Close
2024/10/1,962.5138578,972.4674654,962.5138578,967.4906616,26760355,Open
2024/10/1,962.5138578,972.4674654,962.5138578,967.4906616,26760355,High
2024/10/1,962.5138578,972.4674654,962.5138578,967.4906616,26760355,Low
2024/10/1,962.5138578,972.4674654,962.5138578,967.4906616,26760355,Close
2024/10/4,981.4257152,981.4257152,962.5138606,972.4674683,40934818,Open
2024/10/4,981.4257152,981.4257152,962.5138606,972.4674683,40934818,High
2024/10/4,981.4257152,981.4257152,962.5138606,972.4674683,40934818,Low
2024/10/4,981.4257152,981.4257152,962.5138606,972.4674683,40934818,Close
2024/10/7,988.3932561,1005.314389,984.4118129,1000.337585,39667071,Open
2024/10/7,988.3932561,1005.314389,984.4118129,1000.337585,39667071,High
2024/10/7,988.3932561,1005.314389,984.4118129,1000.337585,39667071,Low
2024/10/7,988.3932561,1005.314389,984.4118129,1000.337585,39667071,Close
2024/10/8,995.3607842,1005.314392,992.3747019,1005.314392,30845902,Open
2024/10/8,995.3607842,1005.314392,992.3747019,1005.314392,30845902,High
2024/10/8,995.3607842,1005.314392,992.3747019,1005.314392,30845902,Low
2024/10/8,995.3607842,1005.314392,992.3747019,1005.314392,30845902,Close
2024/10/9,1025.221613,1030.198417,1015.268005,1015.268005,46975717,Open
2024/10/9,1025.221613,1030.198417,1015.268005,1015.268005,46975717,High
2024/10/9,1025.221613,1030.198417,1015.268005,1015.268005,46975717,Low
2024/10/9,1025.221613,1030.198417,1015.268005,1015.268005,46975717,Close
2024/10/11,1020.244763,1045.128781,1015.267959,1040.151978,43058754,Open
2024/10/11,1020.244763,1045.128781,1015.267959,1040.151978,43058754,High
2024/10/11,1020.244763,1045.128781,1015.267959,1040.151978,43058754,Low
2024/10/11,1020.244763,1045.128781,1015.267959,1040.151978,43058754,Close
2024/10/14,1040.151978,1050.105585,1030.19837,1040.151978,36858874,Open
2024/10/14,1040.151978,1050.105585,1030.19837,1040.151978,36858874,High
2024/10/14,1040.151978,1050.105585,1030.19837,1040.151978,36858874,Low
2024/10/14,1040.151978,1050.105585,1030.19837,1040.151978,36858874,Close
2024/10/15,1045.128796,1070.012815,1045.128796,1065.036011,42850176,Open
2024/10/15,1045.128796,1070.012815,1045.128796,1065.036011,42850176,High
2024/10/15,1045.128796,1070.012815,1045.128796,1065.036011,42850176,Low
2024/10/15,1045.128796,1070.012815,1045.128796,1065.036011,42850176,Close
2024/10/16,1035.175174,1065.035996,1030.19837,1040.151978,52652149,Open
2024/10/16,1035.175174,1065.035996,1030.19837,1040.151978,52652149,High
2024/10/16,1035.175174,1065.035996,1030.19837,1040.151978,52652149,Low
2024/10/16,1035.175174,1065.035996,1030.19837,1040.151978,52652149,Close
2024/10/17,1045.128775,1050.105579,1025.221561,1030.198364,54173771,Open
2024/10/17,1045.128775,1050.105579,1025.221561,1030.198364,54173771,High
2024/10/17,1045.128775,1050.105579,1025.221561,1030.198364,54173771,Low
2024/10/17,1045.128775,1050.105579,1025.221561,1030.198364,54173771,Close
2024/10/18,1089.920038,1094.896842,1070.012823,1079.966431,85011961,Open
2024/10/18,1089.920038,1094.896842,1070.012823,1079.966431,85011961,High
2024/10/18,1089.920038,1094.896842,1070.012823,1079.966431,85011961,Low
2024/10/18,1089.920038,1094.896842,1070.012823,1079.966431,85011961,Close
2024/10/18,1089.920038,1094.896842,1070.012823,1079.966431,85011961,Volume
2024/10/21,1084.943234,1089.920038,1074.989627,1079.966431,36491060,Open
2024/10/21,1084.943234,1089.920038,1074.989627,1079.966431,36491060,High
2024/10/21,1084.943234,1089.920038,1074.989627,1079.966431,36491060,Low
2024/10/21,1084.943234,1089.920038,1074.989627,1079.966431,36491060,Close
2024/10/22,1060.05921,1070.012817,1055.082406,1070.012817,41197877,Open
2024/10/22,1060.05921,1070.012817,1055.082406,1070.012817,41197877,High
2024/10/22,1060.05921,1070.012817,1055.082406,1070.012817,41197877,Low
2024/10/22,1060.05921,1070.012817,1055.082406,1070.012817,41197877,Close
2024/10/23,1055.082397,1065.036005,1050.105594,1055.082397,31423466,Open
2024/10/23,1055.082397,1065.036005,1050.105594,1055.082397,31423466,High
2024/10/23,1055.082397,1065.036005,1050.105594,1055.082397,31423466,Low
2024/10/23,1055.082397,1065.036005,1050.105594,1055.082397,31423466,Close
2024/10/24,1065.036005,1070.012809,1050.105594,1055.082397,38236996,Open
2024/10/24,1065.036005,1070.012809,1050.105594,1055.082397,38236996,High
2024/10/24,1065.036005,1070.012809,1050.105594,1055.082397,38236996,Low
2024/10/24,1065.036005,1070.012809,1050.105594,1055.082397,38236996,Close
2024/10/25,1060.059204,1065.036008,1055.0824,1060.059204,22009575,Open
2024/10/25,1060.059204,1065.036008,1055.0824,1060.059204,22009575,High
2024/10/25,1060.059204,1065.036008,1055.0824,1060.059204,22009575,Low
2024/10/25,1060.059204,1065.036008,1055.0824,1060.059204,22009575,Close
2024/10/28,1070.012803,1074.989607,1045.128784,1045.128784,40142324,Open
2024/10/28,1070.012803,1074.989607,1045.128784,1045.128784,40142324,High
2024/10/28,1070.012803,1074.989607,1045.128784,1045.128784,40142324,Low
2024/10/28,1070.012803,1074.989607,1045.128784,1045.128784,40142324,Close
2024/10/29,1030.198367,1035.175171,1015.267956,1035.175171,45415773,Open
2024/10/29,1030.198367,1035.175171,1015.267956,1035.175171,45415773,High
2024/10/29,1030.198367,1035.175171,1015.267956,1035.175171,45415773,Low
2024/10/29,1030.198367,1035.175171,1015.267956,1035.175171,45415773,Close
2024/10/30,1035.175165,1050.105576,1025.221558,1025.221558,38201984,Open
2024/10/30,1035.175165,1050.105576,1025.221558,1025.221558,38201984,High
2024/10/30,1035.175165,1050.105576,1025.221558,1025.221558,38201984,Low
2024/10/30,1035.175165,1050.105576,1025.221558,1025.221558,38201984,Close
2024/11/1,991.379349,1025.221616,991.379349,1020.244812,54480255,Open
2024/11/1,991.379349,1025.221616,991.379349,1020.244812,54480255,High
2024/11/1,991.379349,1025.221616,991.379349,1020.244812,54480255,Low
2024/11/1,991.379349,1025.221616,991.379349,1020.244812,54480255,Close
2024/11/4,1025.221563,1040.151975,1020.24476,1035.175171,26747978,Open
2024/11/4,1025.221563,1040.151975,1020.24476,1035.175171,26747978,High
2024/11/4,1025.221563,1040.151975,1020.24476,1035.175171,26747978,Low
2024/11/4,1025.221563,1040.151975,1020.24476,1035.175171,26747978,Close
2024/11/5,1025.221569,1050.105588,1025.221569,1045.128784,32385622,Open
2024/11/5,1025.221569,1050.105588,1025.221569,1045.128784,32385622,High
2024/11/5,1025.221569,1050.105588,1025.221569,1045.128784,32385622,Low
2024/11/5,1025.221569,1050.105588,1025.221569,1045.128784,32385622,Close
2024/11/6,1045.12879,1074.989613,1035.175182,1055.082397,55349259,Open
2024/11/6,1045.12879,1074.989613,1035.175182,1055.082397,55349259,High
2024/11/6,1045.12879,1074.989613,1035.175182,1055.082397,55349259,Low
2024/11/6,1045.12879,1074.989613,1035.175182,1055.082397,55349259,Close
2024/11/7,1045.128793,1070.012812,1045.128793,1060.059204,43975446,Open
2024/11/7,1045.128793,1070.012812,1045.128793,1060.059204,43975446,High
2024/11/7,1045.128793,1070.012812,1045.128793,1060.059204,43975446,Low
2024/11/7,1045.128793,1070.012812,1045.128793,1060.059204,43975446,Close
2024/11/8,1079.966433,1084.943237,1074.98963,1084.943237,37099479,Open
2024/11/8,1079.966433,1084.943237,1074.98963,1084.943237,37099479,High
2024/11/8,1079.966433,1084.943237,1074.98963,1084.943237,37099479,Low
2024/11/8,1079.966433,1084.943237,1074.98963,1084.943237,37099479,Close
2024/11/11,1074.989627,1084.943234,1065.036019,1079.966431,34690205,Open
2024/11/11,1074.989627,1084.943234,1065.036019,1079.966431,34690205,High
2024/11/11,1074.989627,1084.943234,1065.036019,1079.966431,34690205,Low
2024/11/11,1074.989627,1084.943234,1065.036019,1079.966431,34690205,Close
2024/11/12,1055.082392,1060.059195,1045.128784,1045.128784,51099848,Open
2024/11/12,1055.082392,1060.059195,1045.128784,1045.128784,51099848,High
2024/11/12,1055.082392,1060.059195,1045.128784,1045.128784,51099848,Low
2024/11/12,1055.082392,1060.059195,1045.128784,1045.128784,51099848,Close
2024/11/13,1040.151972,1045.128775,1030.198364,1030.198364,42331232,Open
2024/11/13,1040.151972,1045.128775,1030.198364,1030.198364,42331232,High
2024/11/13,1040.151972,1045.128775,1030.198364,1030.198364,42331232,Low
2024/11/13,1040.151972,1045.128775,1030.198364,1030.198364,42331232,Close
2024/11/14,1025.221561,1035.175168,1020.244757,1030.198364,44627940,Open
2024/11/14,1025.221561,1035.175168,1020.244757,1030.198364,44627940,High
2024/11/14,1025.221561,1035.175168,1020.244757,1030.198364,44627940,Low
2024/11/14,1025.221561,1035.175168,1020.244757,1030.198364,44627940,Close
2024/11/15,1035.175168,1040.151972,1025.221561,1030.198364,34791611,Open
2024/11/15,1035.175168,1040.151972,1025.221561,1030.198364,34791611,High
2024/11/15,1035.175168,1040.151972,1025.221561,1030.198364,34791611,Low
2024/11/15,1035.175168,1040.151972,1025.221561,1030.198364,34791611,Close
2024/11/18,1025.221616,1030.19842,1015.268008,1020.244812,31815076,Open
2024/11/18,1025.221616,1030.19842,1015.268008,1020.244812,31815076,High
2024/11/18,1025.221616,1030.19842,1015.268008,1020.244812,31815076,Low
2024/11/18,1025.221616,1030.19842,1015.268008,1020.244812,31815076,Close
2024/11/19,1025.221563,1040.151975,1020.24476,1035.175171,24349599,Open
2024/11/19,1025.221563,1040.151975,1020.24476,1035.175171,24349599,High
2024/11/19,1025.221563,1040.151975,1020.24476,1035.175171,24349599,Low
2024/11/19,1025.221563,1040.151975,1020.24476,1035.175171,24349599,Close
2024/11/20,1020.244812,1020.244812,1020.244812,1020.244812,40203197,Open
2024/11/20,1020.244812,1020.244812,1020.244812,1020.244812,40203197,High
2024/11/20,1020.244812,1020.244812,1020.244812,1020.244812,40203197,Low
2024/11/20,1020.244812,1020.244812,1020.244812,1020.244812,40203197,Close
2024/11/21,1015.268,1020.244804,1005.314392,1005.314392,41429227,Open
2024/11/21,1015.268,1020.244804,1005.314392,1005.314392,41429227,High
2024/11/21,1015.268,1020.244804,1005.314392,1005.314392,41429227,Low
2024/11/21,1015.268,1020.244804,1005.314392,1005.314392,41429227,Close
2024/11/22,1030.198367,1045.128778,1030.198367,1035.175171,25187973,Open
2024/11/22,1030.198367,1045.128778,1030.198367,1035.175171,25187973,High
2024/11/22,1030.198367,1045.128778,1030.198367,1035.175171,25187973,Low
2024/11/22,1030.198367,1045.128778,1030.198367,1035.175171,25187973,Close
2024/11/25,1040.151969,1045.128772,1025.221558,1025.221558,49566674,Open
2024/11/25,1040.151969,1045.128772,1025.221558,1025.221558,49566674,High
2024/11/25,1040.151969,1045.128772,1025.221558,1025.221558,49566674,Low
2024/11/25,1040.151969,1045.128772,1025.221558,1025.221558,49566674,Close
2024/11/26,1010.291196,1015.268,1005.314392,1005.314392,27312402,Open
2024/11/26,1010.291196,1015.268,1005.314392,1005.314392,27312402,High
2024/11/26,1010.291196,1015.268,1005.314392,1005.314392,27312402,Low
2024/11/26,1010.291196,1015.268,1005.314392,1005.314392,27312402,Close
2024/11/27,1005.314387,1015.267994,995.3607788,995.3607788,31276090,Open
2024/11/27,1005.314387,1015.267994,995.3607788,995.3607788,31276090,High
2024/11/27,1005.314387,1015.267994,995.3607788,995.3607788,31276090,Low
2024/11/27,1005.314387,1015.267994,995.3607788,995.3607788,31276090,Close
2024/11/28,1000.337585,1000.337585,987.3978953,1000.337585,33689956,Open
2024/11/28,1000.337585,1000.337585,987.3978953,1000.337585,33689956,High
2024/11/28,1000.337585,1000.337585,987.3978953,1000.337585,33689956,Low
2024/11/28,1000.337585,1000.337585,987.3978953,1000.337585,33689956,Close
2024/11/29,990.3839727,1005.314384,989.3886119,991.3793335,40094983,Open
2024/11/29,990.3839727,1005.314384,989.3886119,991.3793335,40094983,High
2024/11/29,990.3839727,1005.314384,989.3886119,991.3793335,40094983,Low
2024/11/29,990.3839727,1005.314384,989.3886119,991.3793335,40094983,Close
2024/12/2,1015.267953,1035.175168,1010.291149,1030.198364,31168404,Open
2024/12/2,1015.267953,1035.175168,1010.291149,1030.198364,31168404,High
2024/12/2,1015.267953,1035.175168,1010.291149,1030.198364,31168404,Low
2024/12/2,1015.267953,1035.175168,1010.291149,1030.198364,31168404,Close
2024/12/3,1055.082395,1060.059198,1050.105591,1050.105591,43414538,Open
2024/12/3,1055.082395,1060.059198,1050.105591,1050.105591,43414538,High
2024/12/3,1055.082395,1060.059198,1050.105591,1050.105591,43414538,Low
2024/12/3,1055.082395,1060.059198,1050.105591,1050.105591,43414538,Close
2024/12/4,1060.059207,1065.036011,1050.105599,1065.036011,33466290,Open
2024/12/4,1060.059207,1065.036011,1050.105599,1065.036011,33466290,High
2024/12/4,1060.059207,1065.036011,1050.105599,1065.036011,33466290,Low
2024/12/4,1060.059207,1065.036011,1050.105599,1065.036011,33466290,Close
2024/12/5,1065.036014,1074.989621,1065.036014,1070.012817,31425359,Open
2024/12/5,1065.036014,1074.989621,1065.036014,1070.012817,31425359,High
2024/12/5,1065.036014,1074.989621,1065.036014,1070.012817,31425359,Low
2024/12/5,1065.036014,1074.989621,1065.036014,1070.012817,31425359,Close
2024/12/6,1070.012812,1074.989615,1055.0824,1060.059204,30765288,Open
2024/12/6,1070.012812,1074.989615,1055.0824,1060.059204,30765288,High
2024/12/6,1070.012812,1074.989615,1055.0824,1060.059204,30765288,Low
2024/12/6,1070.012812,1074.989615,1055.0824,1060.059204,30765288,Close
2024/12/9,1065.036014,1070.012817,1060.05921,1070.012817,22247131,Open
2024/12/9,1065.036014,1070.012817,1060.05921,1070.012817,22247131,High
2024/12/9,1065.036014,1070.012817,1060.05921,1070.012817,22247131,Low
2024/12/9,1065.036014,1070.012817,1060.05921,1070.012817,22247131,Close
2024/12/10,1065.036008,1070.012812,1055.0824,1060.059204,28506584,Open
2024/12/10,1065.036008,1070.012812,1055.0824,1060.059204,28506584,High
2024/12/10,1065.036008,1070.012812,1055.0824,1060.059204,28506584,Low
2024/12/10,1065.036008,1070.012812,1055.0824,1060.059204,28506584,Close
2024/12/11,1040.151978,1055.082389,1040.151978,1040.151978,25264194,Open
2024/12/11,1040.151978,1055.082389,1040.151978,1040.151978,25264194,High
2024/12/11,1040.151978,1055.082389,1040.151978,1040.151978,25264194,Low
2024/12/11,1040.151978,1055.082389,1040.151978,1040.151978,25264194,Close
2024/12/12,1055.082397,1060.059201,1050.105594,1055.082397,22791260,Open
2024/12/12,1055.082397,1060.059201,1050.105594,1055.082397,22791260,High
2024/12/12,1055.082397,1060.059201,1050.105594,1055.082397,22791260,Low
2024/12/12,1055.082397,1060.059201,1050.105594,1055.082397,22791260,Close
2024/12/13,1055.0824,1065.036008,1050.105597,1060.059204,20423659,Open
2024/12/13,1055.0824,1065.036008,1050.105597,1060.059204,20423659,High
2024/12/13,1055.0824,1065.036008,1050.105597,1060.059204,20423659,Low
2024/12/13,1055.0824,1065.036008,1050.105597,1060.059204,20423659,Close
2024/12/16,1079.966431,1079.966431,1070.012823,1079.966431,39722392,Open
2024/12/16,1079.966431,1079.966431,1070.012823,1079.966431,39722392,High
2024/12/16,1079.966431,1079.966431,1070.012823,1079.966431,39722392,Low
2024/12/16,1079.966431,1079.966431,1070.012823,1079.966431,39722392,Close
2024/12/17,1084.943229,1089.920033,1070.012817,1070.012817,37880707,Open
2024/12/17,1084.943229,1089.920033,1070.012817,1070.012817,37880707,High
2024/12/17,1084.943229,1089.920033,1070.012817,1070.012817,37880707,Low
2024/12/17,1084.943229,1089.920033,1070.012817,1070.012817,37880707,Close
2024/12/18,1070.012823,1084.943234,1065.036019,1079.966431,41863190,Open
2024/12/18,1070.012823,1084.943234,1065.036019,1079.966431,41863190,High
2024/12/18,1070.012823,1084.943234,1065.036019,1079.966431,41863190,Low
2024/12/18,1070.012823,1084.943234,1065.036019,1079.966431,41863190,Close
2024/12/19,1060.059207,1065.036011,1050.105599,1065.036011,42702851,Open
2024/12/19,1060.059207,1065.036011,1050.105599,1065.036011,42702851,High
2024/12/19,1060.059207,1065.036011,1050.105599,1065.036011,42702851,Low
2024/12/19,1060.059207,1065.036011,1050.105599,1065.036011,42702851,Close
2024/12/20,1055.082383,1055.082383,1030.198364,1030.198364,52030520,Open
2024/12/20,1055.082383,1055.082383,1030.198364,1030.198364,52030520,High
2024/12/20,1055.082383,1055.082383,1030.198364,1030.198364,52030520,Low
2024/12/20,1055.082383,1055.082383,1030.198364,1030.198364,52030520,Close
2024/12/23,1060.059213,1074.989624,1055.082409,1074.989624,30728473,Open
2024/12/23,1060.059213,1074.989624,1055.082409,1074.989624,30728473,High
2024/12/23,1060.059213,1074.989624,1055.082409,1074.989624,30728473,Low
2024/12/23,1060.059213,1074.989624,1055.082409,1074.989624,30728473,Close
2024/12/24,1089.920035,1089.920035,1074.989624,1074.989624,26461906,Open
2024/12/24,1089.920035,1089.920035,1074.989624,1074.989624,26461906,High
2024/12/24,1089.920035,1089.920035,1074.989624,1074.989624,26461906,Low
2024/12/24,1089.920035,1089.920035,1074.989624,1074.989624,26461906,Close
2024/12/25,1084.943234,1084.943234,1074.989627,1079.966431,15481622,Open
2024/12/25,1084.943234,1084.943234,1074.989627,1079.966431,15481622,High
2024/12/25,1084.943234,1084.943234,1074.989627,1079.966431,15481622,Low
2024/12/25,1084.943234,1084.943234,1074.989627,1079.966431,15481622,Close
2024/12/26,1079.966431,1084.943234,1079.966431,1079.966431,14374900,Open
2024/12/26,1079.966431,1084.943234,1079.966431,1079.966431,14374900,High
2024/12/26,1079.966431,1084.943234,1079.966431,1079.966431,14374900,Low
2024/12/26,1079.966431,1084.943234,1079.966431,1079.966431,14374900,Close
2024/12/27,1074.98963,1089.920041,1074.98963,1084.943237,24948385,Open
2024/12/27,1074.98963,1089.920041,1074.98963,1084.943237,24948385,High
2024/12/27,1074.98963,1089.920041,1074.98963,1084.943237,24948385,Low
2024/12/27,1074.98963,1089.920041,1074.98963,1084.943237,24948385,Close
2024/12/30,1084.943237,1089.920041,1079.966433,1084.943237,23954634,Open
2024/12/30,1084.943237,1089.920041,1079.966433,1084.943237,23954634,High
2024/12/30,1084.943237,1089.920041,1079.966433,1084.943237,23954634,Low
2024/12/30,1084.943237,1089.920041,1079.966433,1084.943237,23954634,Close
2024/12/31,1074.989621,1079.966425,1070.012817,1070.012817,28397820,Open
2024/12/31,1074.989621,1079.966425,1070.012817,1070.012817,28397820,High
2024/12/31,1074.989621,1079.966425,1070.012817,1070.012817,28397820,Low
2024/12/31,1074.989621,1079.966425,1070.012817,1070.012817,28397820,Close
2025/1/2,1065.036008,1070.012812,1050.105597,1060.059204,43177098,Open
2025/1/2,1065.036008,1070.012812,1050.105597,1060.059204,43177098,High
2025/1/2,1065.036008,1070.012812,1050.105597,1060.059204,43177098,Low
2025/1/2,1065.036008,1070.012812,1050.105597,1060.059204,43177098,Close
2025/1/3,1074.989621,1079.966425,1070.012817,1070.012817,30415096,Open
2025/1/3,1074.989621,1079.966425,1070.012817,1070.012817,30415096,High
2025/1/3,1074.989621,1079.966425,1070.012817,1070.012817,30415096,Low
2025/1/3,1074.989621,1079.966425,1070.012817,1070.012817,30415096,Close
2025/1/6,1094.896864,1119.780884,1089.92006,1119.780884,69289786,Open
2025/1/6,1094.896864,1119.780884,1089.92006,1119.780884,69289786,High
2025/1/6,1094.896864,1119.780884,1089.92006,1119.780884,69289786,Low
2025/1/6,1094.896864,1119.780884,1089.92006,1119.780884,69289786,Close
2025/1/7,1144.664906,1154.618514,1124.75769,1124.75769,48758688,Open
2025/1/7,1144.664906,1154.618514,1124.75769,1124.75769,48758688,High
2025/1/7,1144.664906,1154.618514,1124.75769,1124.75769,48758688,Low
2025/1/7,1144.664906,1154.618514,1124.75769,1124.75769,48758688,Close
2025/1/8,1104.850461,1124.757677,1099.873657,1099.873657,45211419,Open
2025/1/8,1104.850461,1124.757677,1099.873657,1099.873657,45211419,High
2025/1/8,1104.850461,1124.757677,1099.873657,1099.873657,45211419,Low
2025/1/8,1104.850461,1124.757677,1099.873657,1099.873657,45211419,Close
2025/1/9,1094.896851,1109.827262,1094.896851,1094.896851,27263215,Open
2025/1/9,1094.896851,1109.827262,1094.896851,1094.896851,27263215,High
2025/1/9,1094.896851,1109.827262,1094.896851,1094.896851,27263215,Low
2025/1/9,1094.896851,1109.827262,1094.896851,1094.896851,27263215,Close
2025/1/10,1094.896851,1104.850458,1094.896851,1094.896851,22021522,Open
2025/1/10,1094.896851,1104.850458,1094.896851,1094.896851,22021522,High
2025/1/10,1094.896851,1104.850458,1094.896851,1094.896851,22021522,Low
2025/1/10,1094.896851,1104.850458,1094.896851,1094.896851,22021522,Close
2025/1/13,1104.850444,1109.827248,1065.036014,1070.012817,56690300,Open
2025/1/13,1104.850444,1109.827248,1065.036014,1070.012817,56690300,High
2025/1/13,1104.850444,1109.827248,1065.036014,1070.012817,56690300,Low
2025/1/13,1104.850444,1109.827248,1065.036014,1070.012817,56690300,Close
2025/1/14,1079.966433,1084.943237,1070.012826,1084.943237,28695247,Open
2025/1/14,1079.966433,1084.943237,1070.012826,1084.943237,28695247,High
2025/1/14,1079.966433,1084.943237,1070.012826,1084.943237,28695247,Low
2025/1/14,1079.966433,1084.943237,1070.012826,1084.943237,28695247,Close
2025/1/15,1079.966419,1079.966419,1060.059204,1060.059204,35489482,Open
2025/1/15,1079.966419,1079.966419,1060.059204,1060.059204,35489482,High
2025/1/15,1079.966419,1079.966419,1060.059204,1060.059204,35489482,Low
2025/1/15,1079.966419,1079.966419,1060.059204,1060.059204,35489482,Close
2025/1/16,1089.920049,1109.827265,1084.943246,1099.873657,47542962,Open
2025/1/16,1089.920049,1109.827265,1084.943246,1099.873657,47542962,High
2025/1/16,1089.920049,1109.827265,1084.943246,1099.873657,47542962,Low
2025/1/16,1089.920049,1109.827265,1084.943246,1099.873657,47542962,Close
2025/1/17,1119.780881,1119.780881,1089.920058,1114.804077,59214050,Open
2025/1/17,1119.780881,1119.780881,1089.920058,1114.804077,59214050,High
2025/1/17,1119.780881,1119.780881,1089.920058,1114.804077,59214050,Low
2025/1/17,1119.780881,1119.780881,1089.920058,1114.804077,59214050,Close
2025/1/20,1119.780881,1129.734489,1114.804077,1114.804077,29834528,Open
2025/1/20,1119.780881,1129.734489,1114.804077,1114.804077,29834528,High
2025/1/20,1119.780881,1129.734489,1114.804077,1114.804077,29834528,Low
2025/1/20,1119.780881,1129.734489,1114.804077,1114.804077,29834528,Close
2025/1/21,1109.827273,1119.780881,1104.850469,1114.804077,21904213,Open
2025/1/21,1109.827273,1119.780881,1104.850469,1114.804077,21904213,High
2025/1/21,1109.827273,1119.780881,1104.850469,1114.804077,21904213,Low
2025/1/21,1109.827273,1119.780881,1104.850469,1114.804077,21904213,Close
2025/1/22,1134.711301,1144.664909,1129.734497,1129.734497,42960405,Open
2025/1/22,1134.711301,1144.664909,1129.734497,1129.734497,42960405,High
2025/1/22,1134.711301,1144.664909,1129.734497,1129.734497,42960405,Low
